KICID,BC_J,BC_H,BC_K,BC_GAIA
9333184,1.435,1.9609999999999999,2.092,-0.095
9335191,1.443,1.9569999999999999,2.096,-0.09
9335570,1.433,1.9380000000000002,2.073,-0.08
9336090,1.4140000000000001,1.925,2.05,-0.079
9340114,1.5,2.044,2.207,-0.14400000000000002
9346108,1.485,2.008,2.166,-0.12
9347846,1.4140000000000001,1.9069999999999998,2.035,-0.066
9351186,1.463,1.97,2.12,-0.096
9353531,1.4509999999999998,1.9909999999999999,2.127,-0.11199999999999999
9367236,1.432,1.9140000000000001,2.055,-0.065
9388422,1.5019999999999998,2.041,2.205,-0.142
9388508,1.4969999999999999,2.051,2.209,-0.14800000000000002
9390666,1.473,2.032,2.175,-0.135
9391192,1.46,1.994,2.136,-0.11199999999999999
9392650,1.454,1.9769999999999999,2.1180000000000003,-0.102
9392933,1.485,2.023,2.178,-0.129
9393028,1.455,1.9680000000000002,2.112,-0.095
9396095,1.4469999999999998,1.979,2.115,-0.105
9396363,1.43,1.9280000000000002,2.064,-0.07400000000000001
9397110,1.4269999999999998,1.9169999999999998,2.053,-0.068
9405269,1.49,2.013,2.174,-0.124
9405336,1.436,1.944,2.079,-0.083
9405368,1.506,2.065,2.227,-0.158
9406426,1.459,1.993,2.134,-0.111
9406596,1.5119999999999998,2.045,2.2159999999999997,-0.147
9408590,1.42,1.906,2.04,-0.063
9412408,1.3969999999999998,1.879,2.003,-0.054000000000000006
9412682,1.4609999999999999,1.974,2.121,-0.098
9414102,1.528,2.049,2.2319999999999998,-0.155
9450786,1.4080000000000001,1.9140000000000001,2.037,-0.07400000000000001
9451434,1.482,2.0380000000000003,2.187,-0.139
9452006,1.464,1.975,2.125,-0.099
9452570,1.442,1.944,2.084,-0.08199999999999999
9456153,1.385,1.871,1.989,-0.055
9456598,1.4569999999999999,1.949,2.099,-0.083
9467117,1.504,2.035,2.202,-0.139
9467361,1.465,1.983,2.131,-0.10400000000000001
9470210,1.405,1.8980000000000001,2.023,-0.064
9470830,1.47,1.9780000000000002,2.1319999999999997,-0.10099999999999999
9471284,1.439,1.929,2.0709999999999997,-0.073
9472064,1.416,1.9069999999999998,2.037,-0.065
9472635,1.459,1.966,2.114,-0.094
9473921,1.4680000000000002,1.9969999999999999,2.144,-0.11199999999999999
9508595,1.3530000000000002,1.827,1.936,-0.045
9513787,1.465,2.028,2.165,-0.134
9520156,1.431,1.921,2.059,-0.07
9529974,1.459,1.9869999999999999,2.129,-0.107
9532518,1.42,1.929,2.057,-0.079
9533544,1.402,1.889,2.0140000000000002,-0.059000000000000004
9535000,1.423,1.9169999999999998,2.05,-0.069
9539910,1.443,1.953,2.092,-0.08800000000000001
9542075,1.3730000000000002,1.867,1.979,-0.062
9542779,1.406,1.885,2.0140000000000002,-0.054000000000000006
9570409,1.537,2.097,2.279,-0.187
9574609,1.443,1.959,2.096,-0.092
9575645,1.429,1.9180000000000001,2.055,-0.068
9575718,1.4240000000000002,1.936,2.064,-0.08199999999999999
9579328,1.499,2.07,2.225,-0.16
9579999,1.4909999999999999,2.035,2.1919999999999997,-0.13699999999999998
9580343,1.389,1.875,1.994,-0.055
9580407,1.4609999999999999,2.0140000000000002,2.151,-0.125
9581849,1.466,1.976,2.126,-0.099
9590930,1.466,2.0,2.145,-0.114
9591097,1.452,1.962,2.105,-0.092
9593412,1.443,1.94,2.082,-0.079
9595844,1.4880000000000002,2.026,2.182,-0.131
9596639,1.46,1.976,2.122,-0.1
9597214,1.415,1.905,2.035,-0.064
9597524,1.4709999999999999,1.982,2.135,-0.10300000000000001
9601661,1.449,1.963,2.104,-0.09300000000000001
9602917,1.42,1.932,2.059,-0.081
9603327,1.443,1.949,2.089,-0.085
9604524,1.456,1.946,2.096,-0.08199999999999999
9604795,1.5030000000000001,2.061,2.221,-0.155
9605294,1.4580000000000002,1.983,2.126,-0.105
9606889,1.4480000000000002,1.945,2.09,-0.08199999999999999
9611634,1.444,1.965,2.102,-0.096
9634962,1.495,2.022,2.184,-0.129
9635388,1.489,2.013,2.173,-0.124
9635603,1.4280000000000002,1.943,2.073,-0.085
9636127,1.46,1.972,2.12,-0.098
9641246,1.4409999999999998,1.95,2.089,-0.086
9641447,1.4509999999999998,1.979,2.117,-0.10300000000000001
9641484,1.442,1.9580000000000002,2.095,-0.092
9641636,1.544,2.095,2.283,-0.18899999999999997
9641772,1.459,1.973,2.119,-0.098
