KICID,BC_J,BC_H,BC_K,BC_GAIA
11140831,1.3430000000000002,1.786,1.8980000000000001,-0.019
11145563,1.351,1.806,1.919,-0.028999999999999998
11146152,1.4580000000000002,1.94,2.094,-0.079
11152281,1.369,1.8219999999999998,1.9409999999999998,-0.028999999999999998
11152312,1.383,1.8430000000000002,1.9669999999999999,-0.036000000000000004
11152894,1.376,1.828,1.9509999999999998,-0.027999999999999997
11175619,1.3940000000000001,1.889,2.009,-0.063
11188067,1.433,1.905,2.048,-0.059000000000000004
11189648,1.381,1.844,1.966,-0.037000000000000005
11196963,1.432,1.952,2.083,-0.091
11197101,1.375,1.854,1.969,-0.049
11197457,1.389,1.8459999999999999,1.973,-0.034
11199105,1.494,2.002,2.169,-0.11800000000000001
11199783,1.395,1.845,1.9769999999999999,-0.031
11200573,1.416,1.892,2.026,-0.055
11230630,1.381,1.848,1.969,-0.04
11234625,1.381,1.8430000000000002,1.965,-0.036000000000000004
11235816,1.411,1.8780000000000001,2.013,-0.048
11242934,1.435,1.9180000000000001,2.06,-0.067
11245234,1.4140000000000001,1.889,2.022,-0.054000000000000006
11245339,1.406,1.86,1.995,-0.037000000000000005
11246127,1.334,1.774,1.8840000000000001,-0.017
11247049,1.3980000000000001,1.854,1.985,-0.037000000000000005
11247419,1.505,2.033,2.201,-0.138
11252233,1.432,1.916,2.056,-0.066
11252437,1.455,1.949,2.0980000000000003,-0.084
11252706,1.381,1.834,1.959,-0.03
11253076,1.391,1.879,1.999,-0.057
11284760,1.399,1.86,1.9909999999999999,-0.04
11287896,1.382,1.83,1.956,-0.027000000000000003
11289335,1.4380000000000002,1.9080000000000001,2.0540000000000003,-0.061
11289515,1.4269999999999998,1.9169999999999998,2.053,-0.068
11289759,1.419,1.891,2.028,-0.053
11289990,1.411,1.8780000000000001,2.012,-0.048
11294409,1.423,1.9069999999999998,2.042,-0.063
11295350,1.3880000000000001,1.858,1.9809999999999999,-0.043
11296805,1.375,1.827,1.949,-0.027999999999999997
11298371,1.4340000000000002,1.913,2.055,-0.064
11298561,1.4140000000000001,1.8840000000000001,2.019,-0.05
11299941,1.4669999999999999,1.95,2.108,-0.085
11302791,1.433,1.8940000000000001,2.04,-0.053
11307599,1.347,1.7990000000000002,1.91,-0.026000000000000002
11308660,1.425,1.8969999999999998,2.037,-0.055999999999999994
11337714,1.431,1.8940000000000001,2.0380000000000003,-0.053
11339000,1.382,1.8330000000000002,1.959,-0.028999999999999998
11341723,1.358,1.83,1.9409999999999998,-0.042
11351140,1.354,1.8130000000000002,1.926,-0.031
11352644,1.419,1.9269999999999998,2.0540000000000003,-0.078
11352756,1.45,1.9580000000000002,2.101,-0.09
11355933,1.406,1.8619999999999999,1.9969999999999999,-0.039
11357931,1.376,1.8319999999999999,1.954,-0.031
11358607,1.361,1.8159999999999998,1.932,-0.028999999999999998
11358810,1.285,1.6880000000000002,1.791,0.011000000000000001
11359175,1.3940000000000001,1.8530000000000002,1.982,-0.037000000000000005
11394192,1.3219999999999998,1.76,1.8659999999999999,-0.016
11394905,1.351,1.82,1.93,-0.04
11395438,1.399,1.8619999999999999,1.992,-0.040999999999999995
11401466,1.381,1.844,1.965,-0.037000000000000005
11403437,1.401,1.869,1.999,-0.045
11404925,1.435,1.916,2.0580000000000003,-0.066
11408704,1.435,1.903,2.049,-0.057999999999999996
11409529,1.474,1.9469999999999998,2.112,-0.084
11410549,1.403,1.854,1.989,-0.035
11410978,1.396,1.8619999999999999,1.99,-0.042
11412190,1.36,1.814,1.93,-0.028999999999999998
11414700,1.3840000000000001,1.8430000000000002,1.9680000000000002,-0.035
11415370,1.383,1.838,1.963,-0.032
11415994,1.379,1.8630000000000002,1.979,-0.053
11444313,1.4069999999999998,1.882,2.012,-0.051
11446151,1.406,1.876,2.0069999999999997,-0.047
11446691,1.4080000000000001,1.909,2.033,-0.07
11453627,1.421,1.9080000000000001,2.042,-0.064
11455176,1.359,1.815,1.93,-0.028999999999999998
11455925,1.3880000000000001,1.867,1.9880000000000002,-0.05
11456246,1.4340000000000002,1.903,2.048,-0.057999999999999996
11456927,1.4340000000000002,1.9469999999999998,2.08,-0.086
11461138,1.48,1.959,2.125,-0.091
11462972,1.406,1.861,1.996,-0.038
11463450,1.479,1.9569999999999999,2.122,-0.09
11465784,1.396,1.859,1.9869999999999999,-0.04
11468340,1.376,1.8259999999999998,1.949,-0.027000000000000003
11494312,1.415,1.876,2.013,-0.045
11495084,1.419,1.916,2.0469999999999997,-0.07
11497421,1.393,1.886,2.006,-0.062
11498101,1.41,1.8780000000000001,2.012,-0.048
11505872,1.4040000000000001,1.8840000000000001,2.012,-0.054000000000000006
11509277,1.4,1.8419999999999999,1.9769999999999999,-0.027999999999999997
11512096,1.3630000000000002,1.838,1.9509999999999998,-0.045
11518690,1.4280000000000002,1.9040000000000001,2.044,-0.06
11520923,1.389,1.8559999999999999,1.98,-0.042
11521155,1.367,1.8030000000000002,1.926,-0.016
11554793,1.4069999999999998,1.886,2.015,-0.054000000000000006
11559552,1.367,1.837,1.9509999999999998,-0.042
11560054,1.393,1.879,2.0,-0.055999999999999994
11564307,1.39,1.847,1.975,-0.035
11564787,1.476,1.9580000000000002,2.121,-0.09
11566089,1.432,1.9380000000000002,2.072,-0.081
11569659,1.36,1.819,1.9340000000000002,-0.032
11572172,1.421,1.9180000000000001,2.05,-0.071
11597759,1.403,1.9040000000000001,2.026,-0.069
11601378,1.406,1.869,2.002,-0.043
11605089,1.371,1.8159999999999998,1.939,-0.023
1160789,1.4040000000000001,1.8969999999999998,2.021,-0.064
11611663,1.3780000000000001,1.845,1.964,-0.04
11612171,1.421,1.88,2.021,-0.046
11614827,1.34,1.7919999999999998,1.902,-0.026000000000000002
11615224,1.422,1.9080000000000001,2.042,-0.064
1161618,1.4140000000000001,1.883,2.0180000000000002,-0.05
11617622,1.436,1.919,2.061,-0.068
11622144,1.386,1.82,1.952,-0.019
11623012,1.371,1.824,1.944,-0.028999999999999998
11623195,1.391,1.85,1.9769999999999999,-0.036000000000000004
1162746,1.3719999999999999,1.859,1.972,-0.055999999999999994
11650219,1.3719999999999999,1.831,1.95,-0.033
11650784,1.403,1.864,1.996,-0.040999999999999995
11653073,1.396,1.86,1.9880000000000002,-0.040999999999999995
11663151,1.3459999999999999,1.787,1.901,-0.017
11663387,1.43,1.916,2.055,-0.067
11667928,1.402,1.891,2.015,-0.06
11668036,1.382,1.824,1.952,-0.023
11673900,1.3840000000000001,1.831,1.9580000000000002,-0.027000000000000003
11674666,1.3559999999999999,1.804,1.92,-0.023
11703230,1.382,1.849,1.97,-0.04
11709871,1.369,1.829,1.946,-0.033
11720493,1.401,1.8730000000000002,2.001,-0.048
11721291,1.36,1.801,1.92,-0.018000000000000002
11751835,1.442,1.923,2.068,-0.069
11753211,1.351,1.7919999999999998,1.9069999999999998,-0.017
11754056,1.4240000000000002,1.8969999999999998,2.036,-0.055999999999999994
11757076,1.415,1.8769999999999998,2.0140000000000002,-0.046
11757206,1.5030000000000001,2.015,2.186,-0.127
11759860,1.365,1.806,1.9269999999999998,-0.019
11768570,1.399,1.868,1.9969999999999999,-0.045
11769823,1.453,1.962,2.106,-0.092
11773657,1.392,1.8530000000000002,1.98,-0.038
11774110,1.436,1.9140000000000001,2.0580000000000003,-0.064
11775041,1.315,1.758,1.8619999999999999,-0.02
11775398,1.426,1.909,2.046,-0.063
