KICID,BC_J,BC_H,BC_K,BC_GAIA
11289759,1.4469999999999998,1.946,2.09,-0.083
11289990,1.439,1.9340000000000002,2.074,-0.076
11294409,1.45,1.963,2.105,-0.09300000000000001
11295350,1.4169999999999998,1.9140000000000001,2.043,-0.07
11296805,1.4040000000000001,1.883,2.011,-0.053
11298371,1.4609999999999999,1.969,2.1180000000000003,-0.096
11298561,1.442,1.94,2.081,-0.079
11299941,1.493,2.006,2.171,-0.12
11302791,1.4609999999999999,1.95,2.103,-0.084
11307599,1.376,1.855,1.9709999999999999,-0.048
11308660,1.453,1.953,2.1,-0.086
11337714,1.4580000000000002,1.95,2.101,-0.084
11339000,1.411,1.889,2.021,-0.055
11341723,1.3869999999999998,1.8869999999999998,2.003,-0.066
11351140,1.3840000000000001,1.87,1.9869999999999999,-0.055
11352644,1.4469999999999998,1.984,2.1180000000000003,-0.109
11352756,1.476,2.016,2.165,-0.124
11355933,1.4340000000000002,1.9169999999999998,2.059,-0.067
11357931,1.405,1.8880000000000001,2.016,-0.055999999999999994
11358607,1.39,1.8719999999999999,1.993,-0.052000000000000005
11358810,1.317,1.744,1.851,-0.006
11359175,1.423,1.909,2.044,-0.064
11394192,1.3519999999999999,1.817,1.9269999999999998,-0.037000000000000005
11394905,1.381,1.8769999999999998,1.992,-0.063
11395438,1.4280000000000002,1.9169999999999998,2.0540000000000003,-0.068
11401466,1.41,1.9,2.0269999999999997,-0.063
11403437,1.43,1.925,2.061,-0.073
11404925,1.463,1.972,2.121,-0.09699999999999999
11408704,1.463,1.959,2.1109999999999998,-0.08900000000000001
11409529,1.5,2.004,2.175,-0.12
11410549,1.431,1.909,2.05,-0.062
11410978,1.425,1.9180000000000001,2.052,-0.069
11412190,1.389,1.871,1.9909999999999999,-0.052000000000000005
11414700,1.413,1.899,2.03,-0.061
11415370,1.412,1.893,2.025,-0.057
11415994,1.4069999999999998,1.92,2.041,-0.079
11444313,1.435,1.9380000000000002,2.074,-0.08
11446151,1.435,1.931,2.07,-0.076
11446691,1.435,1.9669999999999999,2.096,-0.1
11453627,1.4480000000000002,1.965,2.105,-0.095
11455176,1.389,1.871,1.992,-0.053
11455925,1.4169999999999998,1.9240000000000002,2.05,-0.077
11456246,1.462,1.959,2.11,-0.08900000000000001
11456927,1.4609999999999999,2.004,2.144,-0.11800000000000001
11461138,1.506,2.015,2.189,-0.128
11462972,1.4340000000000002,1.916,2.0580000000000003,-0.066
11463450,1.505,2.0140000000000002,2.186,-0.127
11465784,1.4240000000000002,1.915,2.049,-0.067
11468340,1.405,1.881,2.011,-0.052000000000000005
11494312,1.443,1.931,2.075,-0.07400000000000001
11495084,1.4469999999999998,1.974,2.11,-0.10099999999999999
11497421,1.421,1.944,2.069,-0.09
11498101,1.4380000000000002,1.9340000000000002,2.074,-0.076
11505872,1.433,1.94,2.074,-0.08199999999999999
11509277,1.4280000000000002,1.8969999999999998,2.039,-0.055
11512096,1.392,1.896,2.013,-0.07
11518690,1.456,1.96,2.1069999999999998,-0.09
11520923,1.4169999999999998,1.913,2.042,-0.069
11521155,1.396,1.858,1.9869999999999999,-0.04
11554793,1.435,1.942,2.077,-0.083
11559552,1.396,1.8940000000000001,2.0140000000000002,-0.066
11560054,1.422,1.936,2.063,-0.083
11564307,1.419,1.903,2.036,-0.061
11564787,1.5030000000000001,2.0140000000000002,2.185,-0.127
11566089,1.459,1.995,2.136,-0.113
11569659,1.389,1.876,1.995,-0.055999999999999994
11572172,1.4480000000000002,1.975,2.113,-0.10099999999999999
11597759,1.431,1.962,2.09,-0.098
11601378,1.4340000000000002,1.925,2.064,-0.071
11605089,1.401,1.8719999999999999,2.0,-0.047
1160789,1.432,1.954,2.084,-0.092
11611663,1.4069999999999998,1.901,2.0269999999999997,-0.065
11612171,1.449,1.935,2.083,-0.076
11614827,1.37,1.849,1.963,-0.048
11615224,1.449,1.965,2.105,-0.094
1161618,1.442,1.939,2.081,-0.079
11617622,1.463,1.975,2.124,-0.099
11622144,1.415,1.875,2.013,-0.045
11623012,1.4,1.88,2.006,-0.053
11623195,1.42,1.906,2.039,-0.063
1162746,1.401,1.9169999999999998,2.035,-0.081
11650219,1.401,1.8869999999999998,2.012,-0.057999999999999996
11650784,1.431,1.919,2.0580000000000003,-0.068
11653073,1.4240000000000002,1.916,2.05,-0.068
11663151,1.376,1.8430000000000002,1.962,-0.04
11663387,1.4580000000000002,1.973,2.1180000000000003,-0.098
11667928,1.43,1.9480000000000002,2.0780000000000003,-0.08800000000000001
11668036,1.411,1.879,2.013,-0.048
11673900,1.412,1.886,2.02,-0.052000000000000005
11674666,1.386,1.86,1.9809999999999999,-0.046
11703230,1.41,1.905,2.032,-0.066
11709871,1.3980000000000001,1.885,2.008,-0.057999999999999996
11720493,1.429,1.93,2.064,-0.076
11721291,1.39,1.857,1.982,-0.042
11751835,1.469,1.98,2.131,-0.102
11753211,1.381,1.848,1.9680000000000002,-0.04
11754056,1.4509999999999998,1.953,2.0980000000000003,-0.086
11757076,1.443,1.932,2.077,-0.075
11757206,1.528,2.072,2.251,-0.16899999999999998
11759860,1.3940000000000001,1.8619999999999999,1.989,-0.043
11768570,1.4269999999999998,1.925,2.059,-0.073
11769823,1.48,2.0180000000000002,2.17,-0.126
11773657,1.421,1.909,2.042,-0.065
11774110,1.464,1.97,2.121,-0.096
11775041,1.3459999999999999,1.815,1.923,-0.04
11775398,1.453,1.965,2.109,-0.094
11802109,1.426,1.92,2.055,-0.071
11805460,1.452,1.9480000000000002,2.095,-0.083
11805792,1.4180000000000001,1.916,2.046,-0.071
11808481,1.4040000000000001,1.906,2.029,-0.07
11820688,1.4369999999999998,1.925,2.0669999999999997,-0.071
11823838,1.3719999999999999,1.86,1.973,-0.055999999999999994
11824976,1.423,1.911,2.045,-0.065
11853719,1.469,1.979,2.1319999999999997,-0.10099999999999999
11854450,1.3840000000000001,1.879,1.995,-0.062
11855110,1.385,1.8630000000000002,1.983,-0.048
11860180,1.454,1.9769999999999999,2.1180000000000003,-0.102
11860771,1.399,1.857,1.9880000000000002,-0.038
11862360,1.482,2.005,2.161,-0.11800000000000001
11868246,1.472,1.9780000000000002,2.133,-0.10099999999999999
11870991,1.3780000000000001,1.8619999999999999,1.9780000000000002,-0.053
11871718,1.435,1.944,2.079,-0.083
11871882,1.375,1.8559999999999999,1.9709999999999999,-0.05
11872655,1.506,2.0540000000000003,2.219,-0.151
11873200,1.409,1.8980000000000001,2.026,-0.062
11905393,1.4269999999999998,1.9180000000000001,2.0540000000000003,-0.069
11908744,1.4409999999999998,1.936,2.0780000000000003,-0.077
11913049,1.4680000000000002,2.023,2.165,-0.13
11913446,1.466,2.002,2.146,-0.11599999999999999
11913802,1.4480000000000002,1.98,2.116,-0.105
11918016,1.43,1.9269999999999998,2.063,-0.07400000000000001
